FID,FID_sweep_,ID,GRIDCODE,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,F_AREA
2141,1464,1465,23,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,16796.376415700000507
2142,1465,1466,52,221,6,-500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3500.000000000000000,3000.000000000000000,900.860419306000040
2143,1466,1467,24,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,7590.777637819999654
2144,1466,1467,24,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,517.196550726000055
2145,1467,1468,23,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,260.419910454999979
2146,1467,1468,23,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,1541.362379700000020
2147,1468,1469,24,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,728.689943566000011
2148,1469,1470,21,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1801.791851660000020
2149,1470,1471,53,128,3,-2000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2000.000000000000000,1500.000000000000000,880.425249634000011
2150,1470,1471,53,159,4,-1500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2500.000000000000000,2000.000000000000000,20.445721881000001
2151,1471,1472,21,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,626.722017047999998
2152,1471,1472,21,97,2,-2500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1500.000000000000000,1000.000000000000000,274.148938499999986
2153,1472,1473,24,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2542.277311629999986
2154,1472,1473,24,155,4,-1500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,2500.000000000000000,2000.000000000000000,5824.675424799999746
2155,1472,1473,24,186,5,-1000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3000.000000000000000,2500.000000000000000,33467.574880100000883
2156,1472,1473,24,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,21226.121301499999390
2157,1473,1474,121,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,5964.073658539999997
2158,1473,1474,121,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,2143.933368699999846
2159,1474,1475,21,159,4,-1500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2500.000000000000000,2000.000000000000000,1801.752984109999943
2160,1475,1476,24,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.876340205000020
2161,1476,1477,122,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,4495.590603779999583
2162,1477,1478,24,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,32218.217163599998457
2163,1477,1478,24,186,5,-1000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3000.000000000000000,2500.000000000000000,7903.920748710000225
2164,1477,1478,24,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,32230.085686400001578
2165,1478,1479,21,159,4,-1500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2500.000000000000000,2000.000000000000000,498.409442527000010
2166,1478,1479,21,190,5,-1000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3000.000000000000000,2500.000000000000000,402.472429356000021
2167,1479,1480,23,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,1801.763457580000022
2168,1480,1481,42,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,32969.093624300003285
2169,1480,1481,42,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,537.546276751000050
2170,1481,1482,23,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,900.911725345000036
2171,1482,1483,176,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,11848.662427799999932
2172,1482,1483,176,186,5,-1000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3000.000000000000000,2500.000000000000000,6054.946041809999770
2173,1482,1483,176,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,8690.547215489999871
2174,1483,1484,21,190,5,-1000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3000.000000000000000,2500.000000000000000,900.887296859000003
2175,1484,1485,21,35,0,-3500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,500.000000000000000,0.000000000000000,780.029746861000035
2176,1484,1485,21,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,120.857313980000001
2177,1485,1486,24,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,39751.408176899996761
2178,1485,1486,24,186,5,-1000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3000.000000000000000,2500.000000000000000,5983.492169930000273
2179,1485,1486,24,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,37254.049583100000746
2180,1486,1487,23,0,-1,0.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,148564.694327000004705
2181,1486,1487,23,31,0,-3500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,500.000000000000000,0.000000000000000,31959.447446999998647
2182,1486,1487,23,62,1,-3000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,1000.000000000000000,500.000000000000000,101086.537458999999217
2183,1486,1487,23,93,2,-2500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,1500.000000000000000,1000.000000000000000,169100.405671999993501
2184,1486,1487,23,124,3,-2000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,2000.000000000000000,1500.000000000000000,206934.180717999988701
2185,1486,1487,23,155,4,-1500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,2500.000000000000000,2000.000000000000000,231791.867197999992641
2186,1486,1487,23,186,5,-1000.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3000.000000000000000,2500.000000000000000,268808.506708999979310
2187,1486,1487,23,217,6,-500.000000000000000,0,2014_1,1.000000000000000,20.233333333299999,46.794133330000001,-117.444416700000005,4000.000000000000000,0,3500.000000000000000,3000.000000000000000,224982.628254999988712
2188,1487,1488,21,190,5,-1000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3000.000000000000000,2500.000000000000000,900.892689661999952
2189,1488,1489,121,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,7207.072461179999664
2190,1489,1490,142,35,0,-3500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,500.000000000000000,0.000000000000000,1133.919390329999942
2191,1489,1490,142,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,667.864925401000050
2192,1490,1491,24,221,6,-500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3500.000000000000000,3000.000000000000000,900.892190418000041
2193,1491,1492,21,159,4,-1500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2500.000000000000000,2000.000000000000000,2702.023006620000160
2194,1491,1492,21,190,5,-1000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3000.000000000000000,2500.000000000000000,0.661600967201000
2195,1492,1493,24,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.897894207000036
2196,1493,1494,121,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.897887040000001
2197,1494,1495,42,4,-1,0.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,4000.000000000000000,3500.000000000000000,5421.671094309999717
2198,1494,1495,42,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,6496.226373239999702
2199,1494,1495,42,97,2,-2500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1500.000000000000000,1000.000000000000000,35417.471613599998818
2200,1494,1495,42,128,3,-2000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2000.000000000000000,1500.000000000000000,26275.362361399998917
2201,1494,1495,42,159,4,-1500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,2500.000000000000000,2000.000000000000000,26717.280111600000964
2202,1494,1495,42,190,5,-1000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3000.000000000000000,2500.000000000000000,43529.664204699998663
2203,1494,1495,42,221,6,-500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3500.000000000000000,3000.000000000000000,51631.195118399999046
2204,1495,1496,21,221,6,-500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3500.000000000000000,3000.000000000000000,900.903522934999955
2205,1496,1497,21,221,6,-500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,3500.000000000000000,3000.000000000000000,900.903498948999982
2206,1497,1498,24,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.903286334999962
2207,1498,1499,121,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.903279067999961
2208,1499,1500,142,35,0,-3500.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,500.000000000000000,0.000000000000000,902.737363122000033
2209,1499,1500,142,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,3601.767857240000012
2210,1500,1501,121,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.908671142000003
2211,1501,1502,23,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,900.908539037999958
2212,1502,1503,42,66,1,-3000.000000000000000,4,2014_9,9.000000000000000,20.233333333299999,46.782366670000002,-117.082516699999999,4000.000000000000000,4,1000.000000000000000,500.000000000000000,776.795721168999989
