FID,FID_sweep_,ID,GRIDCODE,FID_Buffer,Id_1,FromBufDst,ToBufDist,F_AREA,Identifier
271,1668,1669,42,-1,0,0.000000000000000,0.000000000000000,815.048557938000044,
272,1669,1670,53,-1,0,0.000000000000000,0.000000000000000,4.159502142120000,
273,1672,1673,24,-1,0,0.000000000000000,0.000000000000000,1465.298925900000086,
274,1676,1677,24,-1,0,0.000000000000000,0.000000000000000,18349.135735399999248,2011_8
275,1679,1680,42,-1,0,0.000000000000000,0.000000000000000,1988.387160369999947,
276,1680,1681,62,-1,0,0.000000000000000,0.000000000000000,634.022027384000012,
277,1692,1693,24,-1,0,0.000000000000000,0.000000000000000,2447.438153059999877,
278,1693,1694,23,-1,0,0.000000000000000,0.000000000000000,5836.995030469999620,
279,1694,1695,52,-1,0,0.000000000000000,0.000000000000000,606.792385622999973,2011_8
280,1696,1697,42,-1,0,0.000000000000000,0.000000000000000,1483.929765480000015,2011_8
281,1707,1708,42,-1,0,0.000000000000000,0.000000000000000,95.225816951599995,2011_8
282,1756,1757,24,-1,0,0.000000000000000,0.000000000000000,1277.785005920000003,2011_8
283,1765,1766,21,-1,0,0.000000000000000,0.000000000000000,646.044434980000005,2011_8
284,1766,1767,62,-1,0,0.000000000000000,0.000000000000000,2.544670032590000,2011_8
285,1776,1777,42,-1,0,0.000000000000000,0.000000000000000,356.368760483000017,2011_8
286,1784,1785,53,-1,0,0.000000000000000,0.000000000000000,738.530891631000031,2011_8
287,1790,1791,52,-1,0,0.000000000000000,0.000000000000000,51.397400974800000,2011_8
288,1793,1794,42,-1,0,0.000000000000000,0.000000000000000,333.197921875000020,2011_8
289,1799,1800,23,-1,0,0.000000000000000,0.000000000000000,12706.431100699999661,2011_8
290,1800,1801,42,-1,0,0.000000000000000,0.000000000000000,1540.265746000000036,2011_8
291,1801,1802,52,-1,0,0.000000000000000,0.000000000000000,2787.748273019999942,2011_8
292,1802,1803,42,-1,0,0.000000000000000,0.000000000000000,8495.004225040000165,2011_8
293,1803,1804,62,-1,0,0.000000000000000,0.000000000000000,1033.196193279999989,2011_18
294,1806,1807,121,-1,0,0.000000000000000,0.000000000000000,232.716666981000003,2011_18
295,1811,1812,62,-1,0,0.000000000000000,0.000000000000000,204.381033817999992,2011_18
296,1812,1813,62,-1,0,0.000000000000000,0.000000000000000,631.360182130999988,2011_18
297,1816,1817,37,-1,0,0.000000000000000,0.000000000000000,160.061107461000006,2011_18
298,1822,1823,62,-1,0,0.000000000000000,0.000000000000000,1576.337923889999956,2011_18
299,1823,1824,121,-1,0,0.000000000000000,0.000000000000000,289.912254417999975,2011_18
300,1826,1827,59,-1,0,0.000000000000000,0.000000000000000,15.785199232700000,2011_18
301,1838,1839,62,-1,0,0.000000000000000,0.000000000000000,937.877770757000008,2011_18
302,1858,1859,62,-1,0,0.000000000000000,0.000000000000000,517.852882379999983,2011_18
303,1859,1860,24,-1,0,0.000000000000000,0.000000000000000,1855.247418200000084,2011_18
304,1867,1868,62,-1,0,0.000000000000000,0.000000000000000,857.481019156999992,2011_18
305,1884,1885,62,-1,0,0.000000000000000,0.000000000000000,349.786779183000021,2011_18
306,1887,1888,122,-1,0,0.000000000000000,0.000000000000000,37.502420458800003,2011_18
307,1896,1897,62,-1,0,0.000000000000000,0.000000000000000,1682.363902900000085,2011_18
308,1904,1905,122,-1,0,0.000000000000000,0.000000000000000,84.408027476100003,2011_18
309,1919,1920,28,-1,0,0.000000000000000,0.000000000000000,1925.216499379999959,2011_18
310,1921,1922,42,-1,0,0.000000000000000,0.000000000000000,1715.364708289999953,2011_18
311,1990,1991,37,-1,0,0.000000000000000,0.000000000000000,212.431728730999993,2011_18
312,2010,2011,121,-1,0,0.000000000000000,0.000000000000000,1052.928947760000028,2011_18
313,2023,2024,24,-1,0,0.000000000000000,0.000000000000000,6474.290154450000045,2011_18
314,2029,2030,152,-1,0,0.000000000000000,0.000000000000000,1503.422811200000069,2011_18
315,2052,2053,62,-1,0,0.000000000000000,0.000000000000000,909.212546853000049,2011_18
316,2071,2072,37,-1,0,0.000000000000000,0.000000000000000,835.631121921000044,2011_18
317,2083,2084,121,-1,0,0.000000000000000,0.000000000000000,1717.996814139999969,2011_18
